address,target,target_label,sol_path,owner_withdraw,emergency_withdraw,unrestricted_mint,regex_owner_withdraw,regex_emergency_withdraw,regex_unrestricted_mint,slither_ok,slither_high_count,slither_arbitrary_send,slither_suicidal,slither_unchecked_lowlevel,slither_controlled_delegatecall,slither_delegatecall_loop,slither_ownerish_any
0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c,1,rugpull,raw_data/0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c/MyToken.sol,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0xa48a36d94024f861b453267468b9096e4a3eb8be,1,rugpull,raw_data/0xa48a36d94024f861b453267468b9096e4a3eb8be/QUIZ_GAME.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f,1,rugpull,raw_data/0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f/Wasder.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x80dde8015df3823ba58be4983fd954aa96ca1c17,0,safe,raw_data/0x80dde8015df3823ba58be4983fd954aa96ca1c17/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x0cfa149c0a843e1f8d9bc5c6e6bebf901845cebe,1,rugpull,raw_data/0x0cfa149c0a843e1f8d9bc5c6e6bebf901845cebe/ENVELOPE.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x973023882b1b12689dc8653fdd08d00f926b315a,0,safe,raw_data/0x973023882b1b12689dc8653fdd08d00f926b315a/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xf4ac238121585456dee1096fed287f4d8906d519,1,rugpull,raw_data/0xf4ac238121585456dee1096fed287f4d8906d519/Shark.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0xb9a37383ce06602b076d7faf13bb34f0696a2926,1,rugpull,raw_data/0xb9a37383ce06602b076d7faf13bb34f0696a2926/BorderChangeInu.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3cce4db960f037fb097ee8e8881bf6f9667515a4,1,rugpull,raw_data/0x3cce4db960f037fb097ee8e8881bf6f9667515a4/Spirid.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xc22b5d5be25f73345d97f3598506f4f12561cd26,1,rugpull,raw_data/0xc22b5d5be25f73345d97f3598506f4f12561cd26/PolkaDoge.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xe859e007eac36ba95146648d0646a8651e30237e,1,rugpull,raw_data/0xe859e007eac36ba95146648d0646a8651e30237e/ROCKET.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd0577a5eb13fc0804129c6af1598792f79c417fc,1,rugpull,raw_data/0xd0577a5eb13fc0804129c6af1598792f79c417fc/CozyFinance.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x774a844903f2602ec7b2cb290c354ba42f775ea5,0,safe,raw_data/0x774a844903f2602ec7b2cb290c354ba42f775ea5/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x8da2d78da8266a27bc8ffd170fccf64616e6b90d,1,rugpull,raw_data/0x8da2d78da8266a27bc8ffd170fccf64616e6b90d/EternalMoon.sol,1,0,0,0,0,0,1,3,1,0,0,0,0,1
0xc9cf43df965c6a67cf6a5c2f081305ec7a707c6b,1,rugpull,raw_data/0xc9cf43df965c6a67cf6a5c2f081305ec7a707c6b/MiniStars.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xe90d751093cf626cd9b89dc06a5002ae55ba0fcd,1,rugpull,raw_data/0xe90d751093cf626cd9b89dc06a5002ae55ba0fcd/DAIKI.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x7a7d08bcb2faf27414e86ecf9a0351d928054b6b,1,rugpull,raw_data/0x7a7d08bcb2faf27414e86ecf9a0351d928054b6b/Router.sol,1,0,0,0,0,0,1,2,1,0,1,1,0,1
0xd496edc778b211ecd30d261395c9adb79b81fb11,1,rugpull,raw_data/0xd496edc778b211ecd30d261395c9adb79b81fb11/UEFAINU.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0x32bf0b578fd6d139c7e6b41a96450f7a9adfa513,0,safe,raw_data/0x32bf0b578fd6d139c7e6b41a96450f7a9adfa513/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x79dd7006f1811cf8ebabcf9d108c079581a05155,1,rugpull,raw_data/0x79dd7006f1811cf8ebabcf9d108c079581a05155/Chatex.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x8b26e3358dc17ab99b2d9b4ec2cab7df22c87d5e,1,rugpull,raw_data/0x8b26e3358dc17ab99b2d9b4ec2cab7df22c87d5e/HEPHAISTOS.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0xfa14ec15976c760cace4af850cd6645fd9ea8fae,0,safe,raw_data/0xfa14ec15976c760cace4af850cd6645fd9ea8fae/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x208b585e537724731ef21b15f202b4d566541a44,0,safe,raw_data/0x208b585e537724731ef21b15f202b4d566541a44/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x5674d4536fcd7a924696078b15865c4fab9f3597,1,rugpull,raw_data/0x5674d4536fcd7a924696078b15865c4fab9f3597/Coordinape.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x0c4ce095964278cf1681fb8b16a68c4730a08dcc,1,rugpull,raw_data/0x0c4ce095964278cf1681fb8b16a68c4730a08dcc/PIGLET.sol,0,0,1,0,0,1,1,4,0,0,0,0,0,0
0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,1,rugpull,raw_data/0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7/TokenContract.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xe4a91f831b0246a6793579b77c113cbbdc7cfaf6,0,safe,raw_data/0xe4a91f831b0246a6793579b77c113cbbdc7cfaf6/Vesting.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xe065dced63f39de77abc90aa0d25083ded6d25e4,1,rugpull,raw_data/0xe065dced63f39de77abc90aa0d25083ded6d25e4/ERC20.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x202cbeccaec7e0bc33771ebf9cc41b139f9dafb6,1,rugpull,raw_data/0x202cbeccaec7e0bc33771ebf9cc41b139f9dafb6/JMLToken.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x821d29bdcaf35def4256296efa37b01fbb8c3a60,1,rugpull,raw_data/0x821d29bdcaf35def4256296efa37b01fbb8c3a60/DDCoin.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xdb6b6b68ee94033379fb6886cb9792ec01f8fd4a,1,rugpull,raw_data/0xdb6b6b68ee94033379fb6886cb9792ec01f8fd4a/MrMr.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0xecc88889390a7d95144ddbe00f1690508b79c17d,1,rugpull,raw_data/0xecc88889390a7d95144ddbe00f1690508b79c17d/UniswapExchange.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0x99bab102c0a03438bcfd70119f07ee646db26ddf,1,rugpull,raw_data/0x99bab102c0a03438bcfd70119f07ee646db26ddf/GIFT_CARD.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x813aa37090147c7c0f26d583ff8e0715d00a1c0b,1,rugpull,raw_data/0x813aa37090147c7c0f26d583ff8e0715d00a1c0b/MER.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x31b0617604790a43ab4bba718ec0f35e040c757c,0,safe,raw_data/0x31b0617604790a43ab4bba718ec0f35e040c757c/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x2c6ded67f9e2b04f9ceb107a0883c181f83b9ea6,1,rugpull,raw_data/0x2c6ded67f9e2b04f9ceb107a0883c181f83b9ea6/FTD.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x4a96abebbe177eafa578c93d4932341b8b9e53e4,1,rugpull,raw_data/0x4a96abebbe177eafa578c93d4932341b8b9e53e4/Coin.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x4f7d317737b4256fb4ac361b2162461da6b6b667,1,rugpull,raw_data/0x4f7d317737b4256fb4ac361b2162461da6b6b667/TheGoldenPortal.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x39b8523fa094b0dc045e2c3e5dff34b3f2ca6220,1,rugpull,raw_data/0x39b8523fa094b0dc045e2c3e5dff34b3f2ca6220/Freela.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xb19117892e2b2aaa418e75f61d7d1c05f86b66bd,1,rugpull,raw_data/0xb19117892e2b2aaa418e75f61d7d1c05f86b66bd/QUIZ_GAME.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xfeaf96cf4a0da1e4edb8e0a959cb1fcff35e5ccc,1,rugpull,raw_data/0xfeaf96cf4a0da1e4edb8e0a959cb1fcff35e5ccc/UDO.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x5d93d92324162a75e5cb3001b0f753c50144e6ab,1,rugpull,raw_data/0x5d93d92324162a75e5cb3001b0f753c50144e6ab/AxelToken.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x3b048ab84ddd61c2ffe89ede66d68ef27661c0f2,1,rugpull,raw_data/0x3b048ab84ddd61c2ffe89ede66d68ef27661c0f2/ENIGMA.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x420017d3753dd4c05fdbf6ce76f4ed59983bbea0,1,rugpull,raw_data/0x420017d3753dd4c05fdbf6ce76f4ed59983bbea0/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0x4f6e786aeb3ba0aba24d702a1aa9dfb9059e89dc,1,rugpull,raw_data/0x4f6e786aeb3ba0aba24d702a1aa9dfb9059e89dc/Zarathustra.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0x7aef61b98b222195a0a24390b790eb06b09fbd5f,1,rugpull,raw_data/0x7aef61b98b222195a0a24390b790eb06b09fbd5f/TokenContract.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x6ea6531b603f270d23d9edd2d8279135dc5d6773,1,rugpull,raw_data/0x6ea6531b603f270d23d9edd2d8279135dc5d6773/InsurChainCoin.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x7a70c8f51c07fa1babcce6341a6a08c85db6ed30,0,safe,raw_data/0x7a70c8f51c07fa1babcce6341a6a08c85db6ed30/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xc34727e3812204f32864ede2d76ed8b1ff92f93a,1,rugpull,raw_data/0xc34727e3812204f32864ede2d76ed8b1ff92f93a/lion.sol,1,0,0,0,0,0,1,1,0,0,1,1,0,1
0x48e490171a4132fb5de5aa90548b4d4039c33d48,1,rugpull,raw_data/0x48e490171a4132fb5de5aa90548b4d4039c33d48/InuWomensDay.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x47d09dddb8263981a38260a16aac2ad2fd3dfd3d,1,rugpull,raw_data/0x47d09dddb8263981a38260a16aac2ad2fd3dfd3d/STOP.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa88fc5e2b9aa4e3bb40d67fa553517a1569c8e72,1,rugpull,raw_data/0xa88fc5e2b9aa4e3bb40d67fa553517a1569c8e72/MyAdvancedToken.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x1129eb10812935593bf44fe0a9b62a59a9202f6d,1,rugpull,raw_data/0x1129eb10812935593bf44fe0a9b62a59a9202f6d/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xfd9477130930902d19c26893ddd5765848da479c,1,rugpull,raw_data/0xfd9477130930902d19c26893ddd5765848da479c/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0x170d8bc3a694af093c0a3ecae0e8bd5c376fa90f,0,safe,raw_data/0x170d8bc3a694af093c0a3ecae0e8bd5c376fa90f/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xbe434a1b376ee521dd4c318d5ae5726efd4a69a1,1,rugpull,raw_data/0xbe434a1b376ee521dd4c318d5ae5726efd4a69a1/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x76fd1d2ebef1785eff41abd91a98f68b14dd3d24,1,rugpull,raw_data/0x76fd1d2ebef1785eff41abd91a98f68b14dd3d24/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x96093d2e36d0ddc33b5408b0c7964affbb4ee241,0,safe,raw_data/0x96093d2e36d0ddc33b5408b0c7964affbb4ee241/Wallet.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xefba96262f277cc8073da87e564955666d30a03b,1,rugpull,raw_data/0xefba96262f277cc8073da87e564955666d30a03b/OpenAddressLottery.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0x5f16e490dc6ccb78ab08413a06985e1e22243a75,0,safe,raw_data/0x5f16e490dc6ccb78ab08413a06985e1e22243a75/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0xd79c51eca833f04d8827359c2f00ded79dd38b04,1,rugpull,raw_data/0xd79c51eca833f04d8827359c2f00ded79dd38b04/BabyDogeBillionaire.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x425b923b35fe03a4f9c0409de2488f3552e28804,0,safe,raw_data/0x425b923b35fe03a4f9c0409de2488f3552e28804/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x8e27e83680023d828810dcbcfdec47286cbc064e,1,rugpull,raw_data/0x8e27e83680023d828810dcbcfdec47286cbc064e/recharged.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xb6e11ef3ed33577a1ce9948a9e594b882b6e2778,1,rugpull,raw_data/0xb6e11ef3ed33577a1ce9948a9e594b882b6e2778/ElonTheDoughboy.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0xc43e1c61de02d65d8d1146b7bb9f164f01f05be9,1,rugpull,raw_data/0xc43e1c61de02d65d8d1146b7bb9f164f01f05be9/FifthScience.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xfa19cee60d6e6a9fd18bd2e316fd66192713a1c5,1,rugpull,raw_data/0xfa19cee60d6e6a9fd18bd2e316fd66192713a1c5/Cope.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xc9febb21ebec26f0cc798e4beb475fc7d1d468bf,0,safe,raw_data/0xc9febb21ebec26f0cc798e4beb475fc7d1d468bf/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x4b13a12b541f2ceba9f31cff9a5b1cfc0674eeeb,1,rugpull,raw_data/0x4b13a12b541f2ceba9f31cff9a5b1cfc0674eeeb/ShibMax2.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xe6300a5d7c5bf23af11f8d85b0372a7b54a7256f,1,rugpull,raw_data/0xe6300a5d7c5bf23af11f8d85b0372a7b54a7256f/WEB3TWITTER.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x5f44892bc4430039a935166f4e08137341fb6401,1,rugpull,raw_data/0x5f44892bc4430039a935166f4e08137341fb6401/CGG.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x966b80bc2a11ac845ba60108a6759935390e9294,1,rugpull,raw_data/0x966b80bc2a11ac845ba60108a6759935390e9294/Talken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xf942136ec27d631f4f2ecf0e5a3957296e638c97,1,rugpull,raw_data/0xf942136ec27d631f4f2ecf0e5a3957296e638c97/Hexico.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x4ce1c5536c9f07691e4eeec0d3c745019fdc2b4b,1,rugpull,raw_data/0x4ce1c5536c9f07691e4eeec0d3c745019fdc2b4b/UniswapExchange.sol,1,0,0,0,0,0,1,2,0,0,1,1,0,1
0x9bd498a25d1e05e1e8e0c4d2c42023d929337a2f,1,rugpull,raw_data/0x9bd498a25d1e05e1e8e0c4d2c42023d929337a2f/Cookiesclub.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x0f70f4abb8b17abd465c9ded72f0d4be275c0b29,0,safe,raw_data/0x0f70f4abb8b17abd465c9ded72f0d4be275c0b29/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xa0c3086658a090c69fec2ce139c70b98c1cbcf61,0,safe,raw_data/0xa0c3086658a090c69fec2ce139c70b98c1cbcf61/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x30fa0023b924ed46325f14258e9d1c894ae133ef,1,rugpull,raw_data/0x30fa0023b924ed46325f14258e9d1c894ae133ef/UniswapExchange.sol,1,0,1,0,0,1,1,1,0,0,1,1,0,1
0xc0a3ee273ad855fdcd96db5895f678e8d86ed160,1,rugpull,raw_data/0xc0a3ee273ad855fdcd96db5895f678e8d86ed160/BOSON.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x8cfca9676e1588ffc5033405987cb7bdf8497303,0,safe,raw_data/0x8cfca9676e1588ffc5033405987cb7bdf8497303/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x1fafbda532ff5afec2eaeb2e2b1ad99fc7ba0f59,1,rugpull,raw_data/0x1fafbda532ff5afec2eaeb2e2b1ad99fc7ba0f59/BABYCAKE.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x8a0b9f3835af5abf2a2a421ae4b012b80e0f925a,1,rugpull,raw_data/0x8a0b9f3835af5abf2a2a421ae4b012b80e0f925a/LIKE.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xc9c7efd3893e6a5fc60468ebc14795708180cca0,0,safe,raw_data/0xc9c7efd3893e6a5fc60468ebc14795708180cca0/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x06bd805ddf2dbc38bb109cbc4346c4ab7021f202,1,rugpull,raw_data/0x06bd805ddf2dbc38bb109cbc4346c4ab7021f202/DarkNetCoin.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xfa9dfb672d15ac701187f1f7f18f0a2251a88019,0,safe,raw_data/0xfa9dfb672d15ac701187f1f7f18f0a2251a88019/AutoWallet.sol,1,0,0,0,0,0,1,3,1,0,0,0,0,1
0x2ddf1579d2c1397a5fc8df3bbf4e7d1f2487cecf,0,safe,raw_data/0x2ddf1579d2c1397a5fc8df3bbf4e7d1f2487cecf/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x788efbb6ca3c2de34482818b15eb9ba686019726,1,rugpull,raw_data/0x788efbb6ca3c2de34482818b15eb9ba686019726/BONE.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x13eef9e4d53f7b6ae9e624e74a2965adf0074c23,0,safe,raw_data/0x13eef9e4d53f7b6ae9e624e74a2965adf0074c23/SmartWallet.sol,0,0,0,0,0,0,1,3,0,0,0,0,0,0
0x79295dfe13bb03ec1457e0b833f471f6707c3716,0,safe,raw_data/0x79295dfe13bb03ec1457e0b833f471f6707c3716/ArroToken.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x2c580f3ddcca3b361869e511636a4e206d3488ec,1,rugpull,raw_data/0x2c580f3ddcca3b361869e511636a4e206d3488ec/ORE.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x9aa17b8b79a614cf073e13d97abeaa31294777d9,1,rugpull,raw_data/0x9aa17b8b79a614cf073e13d97abeaa31294777d9/PapaElon.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xa983d123a36c089efdd36f1a5b56aa0b0f4bea93,0,safe,raw_data/0xa983d123a36c089efdd36f1a5b56aa0b0f4bea93/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x8baa21eefc1d97047aa6aafe8ae822eb7cca334f,1,rugpull,raw_data/0x8baa21eefc1d97047aa6aafe8ae822eb7cca334f/Lamda.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x078b4c8cc570ea510870745319a2f954983affaf,0,safe,raw_data/0x078b4c8cc570ea510870745319a2f954983affaf/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x6e843aefc1f2887e5b0aeb4002c1924c433d9a13,1,rugpull,raw_data/0x6e843aefc1f2887e5b0aeb4002c1924c433d9a13/MyNewBank.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x45dc8efd51b19a257d24d3925a2a47c1159173f1,1,rugpull,raw_data/0x45dc8efd51b19a257d24d3925a2a47c1159173f1/TEST.sol,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0x62f24bbc4a8abfbac46302e61419abe6a6a2884b,1,rugpull,raw_data/0x62f24bbc4a8abfbac46302e61419abe6a6a2884b/AresProtocol.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xc0d3141d4cef0230afa71fa993ec7b40b951a248,1,rugpull,raw_data/0xc0d3141d4cef0230afa71fa993ec7b40b951a248/Tricrypto.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x4a8eaf67112c8381953298db05f80758259242f6,1,rugpull,raw_data/0x4a8eaf67112c8381953298db05f80758259242f6/SHIBASWAP.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x33835bc4bd50ba1e3ec10f5fbeed559a234a6931,1,rugpull,raw_data/0x33835bc4bd50ba1e3ec10f5fbeed559a234a6931/TidalToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x81a3da9cee3ca853834577db44370d9f562f0d86,1,rugpull,raw_data/0x81a3da9cee3ca853834577db44370d9f562f0d86/FULLMOON.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x7e519f052a395cd39fe6219f7ddb3a27a3e147ed,1,rugpull,raw_data/0x7e519f052a395cd39fe6219f7ddb3a27a3e147ed/ERC20.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6ac1c11e5edae5e8963d664c8e8ad088360ab0b4,1,rugpull,raw_data/0x6ac1c11e5edae5e8963d664c8e8ad088360ab0b4/ZOLYUM.sol,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36,1,rugpull,raw_data/0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36/AnimocaBrands.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xba1fe8d368a337f4798b5d5ffac460806ebbdb32,1,rugpull,raw_data/0xba1fe8d368a337f4798b5d5ffac460806ebbdb32/GEMS.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x7f37cf8f9bd64f589079e715f3483f6a6891d75e,1,rugpull,raw_data/0x7f37cf8f9bd64f589079e715f3483f6a6891d75e/MEOWTOKEN.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd48097f4d97b2bab8a23618ba4dc118670fb8272,0,safe,raw_data/0xd48097f4d97b2bab8a23618ba4dc118670fb8272/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x6a84b2ca923f0c570064bb466972394463bf4bf8,0,safe,raw_data/0x6a84b2ca923f0c570064bb466972394463bf4bf8/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x2567080c7fb37937e3001e9828b1235230c905bf,0,safe,raw_data/0x2567080c7fb37937e3001e9828b1235230c905bf/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x9d965fbd2a9843d5db106b64e9d4b60ce3a006ec,1,rugpull,raw_data/0x9d965fbd2a9843d5db106b64e9d4b60ce3a006ec/WorldCupInu.sol,1,0,0,0,0,0,1,2,1,0,0,0,0,1
0x2b98b39d39914b3aad05dd06a46868507156400d,1,rugpull,raw_data/0x2b98b39d39914b3aad05dd06a46868507156400d/QuizGame.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x494033d18a07b39b3a5615886df77472e4081dc8,0,safe,raw_data/0x494033d18a07b39b3a5615886df77472e4081dc8/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x728b424a19669821aa83783f5417def416be11e3,1,rugpull,raw_data/0x728b424a19669821aa83783f5417def416be11e3/NoProtocol.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x89f582c7415d1cd38da596f6e9bcedbe81b28a46,0,safe,raw_data/0x89f582c7415d1cd38da596f6e9bcedbe81b28a46/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x65f719f2e635657d206bad856f56727a229edf23,1,rugpull,raw_data/0x65f719f2e635657d206bad856f56727a229edf23/KISHURAI.sol,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0xb552898c907a70c3311f085a4372d3f9a3eb10b7,1,rugpull,raw_data/0xb552898c907a70c3311f085a4372d3f9a3eb10b7/Scaleswap.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x82e90fc3a4c2893bbf6d7c1c93a55ac071c963e2,1,rugpull,raw_data/0x82e90fc3a4c2893bbf6d7c1c93a55ac071c963e2/MonacoPlanetERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x95b74651e3eed0a9323c6765717b15e2b3cfe6cf,1,rugpull,raw_data/0x95b74651e3eed0a9323c6765717b15e2b3cfe6cf/NarutoKyuubi.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xe91843ed2071f12cb4d3189742d40668a6ab789d,1,rugpull,raw_data/0xe91843ed2071f12cb4d3189742d40668a6ab789d/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x891e3f84f172b55bfb7f0abfbdcc9ea9ae0196fd,1,rugpull,raw_data/0x891e3f84f172b55bfb7f0abfbdcc9ea9ae0196fd/Zeppelin.sol,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0x1cd7e2539b0edfb0f487be2536f874830a44333d,1,rugpull,raw_data/0x1cd7e2539b0edfb0f487be2536f874830a44333d/KokkaShinto.sol,0,0,1,0,0,1,1,1,0,0,0,0,0,0
0x0e06bc58b377c0f59cb7292d78c065ff4f6a2725,1,rugpull,raw_data/0x0e06bc58b377c0f59cb7292d78c065ff4f6a2725/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x81b944a7bae1656d6553d1e83c7788f56fa88eb5,0,safe,raw_data/0x81b944a7bae1656d6553d1e83c7788f56fa88eb5/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0x539be7d85ad7e45506be8db97ce0fec589511e0f,0,safe,raw_data/0x539be7d85ad7e45506be8db97ce0fec589511e0f/UserWallet.sol,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0xa99672106a8b2dce1401b70457bd1f80c74a6844,0,safe,raw_data/0xa99672106a8b2dce1401b70457bd1f80c74a6844/Forwarder.sol,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0x2832b29fe5c579ee684c15facbcde8aefda792cd,1,rugpull,raw_data/0x2832b29fe5c579ee684c15facbcde8aefda792cd/SHIBASWAP.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0x523c2f01857fbb434d58e364e75a737c350076f6,1,rugpull,raw_data/0x523c2f01857fbb434d58e364e75a737c350076f6/ERC20.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0xef1d14d7ae9257d1f4f52e57624ab7a9b55a3545,0,safe,raw_data/0xef1d14d7ae9257d1f4f52e57624ab7a9b55a3545/Wallet.sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa1062691304c5b46c1f48445c9fd3bbb9ddbd8d8,1,rugpull,raw_data/0xa1062691304c5b46c1f48445c9fd3bbb9ddbd8d8/MoniToken.sol,0,0,1,0,0,1,1,0,0,0,0,0,0,0
